-- ============================================================================
-- Query 05: Storm Onset Detail — All ASH Samples 08:42 to 08:48
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Capture every ASH sample at the exact start of the mutex storm to identify the first holder
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, machine, program,
--          event, session_state,
--          blocking_session, blocking_session_serial#
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:42:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:48:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 7,108 rows — shows SID 3082 as first holder at 08:47:12
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,MACHINE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION,BLOCKING_SESSION_SERIAL#
09-MAR-26 08.48.54.525000000 AM,5120,56399,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5123,13621,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5124,47605,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5204,59437,24,,,perl@dru104a (TNS V1-V3),dru104a,perl@dru104a (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5205,17377,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5212,20849,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5214,20288,0,,,,dru104a,oracle@dru104a (ARC1),,ON CPU,,
09-MAR-26 08.48.54.525000000 AM,5216,7311,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5217,44907,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5222,32639,65,,,,drvl719.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5224,45045,563,,,zabbix_proxy: odbc poller #8 [got 0 values in 0.,twvla659,zabbix_proxy: odbc poller #8 [got 0 values in 0.,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5228,60675,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5230,33412,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5301,17983,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5303,21107,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5304,59831,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5309,13163,489,,,JDBC Thin Client,drvl240.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3851,1337,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3927,9211,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3929,11157,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3936,6963,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3939,45981,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3943,36761,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3945,309,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3950,33275,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3953,20945,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3958,30061,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4035,43723,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4036,4587,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4037,58857,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4038,4070,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4039,35249,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4048,6643,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4055,5555,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4056,29457,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4060,5089,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4066,8509,489,g6wmnb1uq3hnh,PL/SQL EXECUTE,JDBC Thin Client,drvl244.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4139,1801,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4145,52105,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4146,58419,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4152,17625,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4153,61679,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4154,5296,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4161,18045,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4169,53908,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4172,181,489,,,JDBC Thin Client,drvl250.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4243,57783,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4244,16351,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4250,14887,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4251,59505,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4253,22581,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4254,39175,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4258,50745,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4260,41921,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4278,40285,267,,,,dru822a,sqlplus@dru822a (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4347,36801,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4349,42985,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4351,27841,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4363,15543,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4368,55965,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4370,108,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4373,23397,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4378,60447,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4383,25689,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4456,55487,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4468,779,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4470,25057,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4471,47945,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4474,49333,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4480,28283,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4484,16749,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4489,50015,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4561,24719,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4562,14427,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4568,13208,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4576,26649,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4584,42169,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.48.54.525000000 AM,4586,15431,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4589,54207,65,,,,drvl668.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4592,39903,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3107,52003,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3185,24937,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3199,38767,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3200,12739,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3201,54005,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3202,34579,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3204,31257,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3205,33413,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3214,14385,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3215,22467,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3291,12514,563,,,zabbix_proxy: odbc poller #32 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #32 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3294,48741,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3299,57821,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3310,36911,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3313,29048,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3315,21373,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3317,4425,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3322,1177,489,,,JDBC Thin Client,drvl242.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3323,41449,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3393,65459,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3395,10668,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3400,161,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3404,53035,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3409,11059,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),latch: cache buffers chains,WAITING,,
09-MAR-26 08.48.54.525000000 AM,3415,28673,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,3416,25491,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3424,60559,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3426,12507,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3427,16067,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3505,33943,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3516,64064,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3517,13825,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3518,54457,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3519,16585,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3530,27321,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3535,32933,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3606,47623,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3607,62055,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,3608,33657,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3617,23969,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3621,28127,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3622,28777,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3624,17629,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3636,18101,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3639,52261,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3642,27703,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3717,265,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3723,58523,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3727,42788,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3728,35869,563,,,zabbix_proxy: odbc poller #56 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #56 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3732,36737,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3738,52897,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,3743,44505,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3745,13011,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3746,181,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3826,42457,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3828,45812,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3829,61009,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3831,50783,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,3833,23235,267,,,,dru841b,oracle@dru841b (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,3835,58306,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
